"1853170","32570","5",,"13"
"3489813","18448","9",,"4"
"933130","4113","6",,"1"
"1219632","13790","8",,"44"
"3473788","35746","Anganwadi Class",,"39"
"1454130","24168","6",,"10"
"2168994","29620","Anganwadi Class",,"24"
"3500632","35010","8",,"1"
"3487481","34679","7",,"5"
"1645841","29913","8",,"7"
"1957880","33404","4",,"29"
"850591","2462","7","A","1"
"1310880","17409","6",,"2"
"1075232","10827","8",,"1"
"913084","3712","10",,"3"
"1597831","28886","7",,"8"
"1747060","33170","3",,"6"
"3477098","35875","2",,"25"
"1140434","12206","10",,"8"
"1343582","18063","8",,"8"
"1556980","28069","6",,"3"
"932930","4109","6",,"22"
"1237182","14141","8",,"9"
"1410434","20337","10",,"25"
"1397332","20075","8",,"5"
"829132","2033","8",,"7"
"3419820","34886","7",,"2"
"1283982","15078","8",,"3"
"1413882","20406","8",,"6"
"1552680","27983","6",,"2"
"1357280","18337","6",,"7"
"1366883","18529","9",,"2"
"1418382","20496","8",,"5"
"1774372","32700","6",,"29"
"1598233","28894","9",,"6"
"1826796","32500","8",,"19"
"1197883","13355","9",,"7"
"968932","4829","8",,"14"
"3490757","19942","9",,"3"
"1063180","10586","6",,"6"
"1491482","24915","8",,"6"
"1645396","29800","8",,"38"
"3490703","10774","9",,"4"
"3501470","12565","8","D","1"
"1410732","20343","8",,"3"
"1325831","17708","7",,"2"
"1269482","14787","8",,"5"
"1078382","10890","8",,"1"
"1299332","17178","8",,"2"
"1520982","25505","8",,"12"
"3466155","35341","2",,"18"
"966832","4787","8",,"14"
"1233980","14077","6",,"10"
"1503230","25150","6",,"15"
"3444725","35273","7",,"4"
"3486059","36480","Anganwadi Class",,"40"
"1274434","14886","10",,"4"
"1453630","24158","6",,"16"
"3501127","28413","8",,"6"
"3492258","35319","9",,"19"
"3487941","34344","8",,"1"
"889130","3233","6",,"24"
"948782","4426","8",,"6"
"1372832","18648","8",,"8"
"1168380","12765","6",,"2"
"1442382","23933","8",,"3"
"1957767","32023","4",,"59"
"3500488","16927","8",,"1"
"1249780","14393","6",,"19"
"3490113","25518","9",,"3"
"3493718","16966","10",,"19"
"3487372","24138","7",,"6"
"1853232","32632","5",,"6"
"963831","4727","7",,"14"
"991000","5270","6","B","7"
"1128931","11976","7",,"9"
"1800307","32323","10",,"24"
"3492425","12220","9",,"2"
"1168081","12759","7",,"3"
"1600180","28933","6",,"10"
"1931321","33271","2",,"14"
"1214781","13693","7",,"4"
"1489484","24875","10",,"6"
"1420544","23496","10","A","20"
"3500132","11056","8",,"2"
"1268582","14769","8",,"16"
"1284482","15088","8",,"2"
"1337081","17933","7",,"3"
"1747694","32329","3",,"6"
"820330","1857","6",,"2"
"1586182","28653","8",,"2"
"3501468","4156","8",,"1"
"939030","4231","6",,"12"
"3485732","36220","4",,"8"
"3488748","32257","9",,"43"
"3418452","34795","6",,"1"
"1567931","28288","7",,"6"
"1382530","19779","6",,"3"
"3487680","28674","7",,"3"
"3492001","13371","9",,"2"
"3473496","35490","Anganwadi Class",,"29"
"1853276","32676","5",,"26"
"1640213","29808","6",,"4"
"3490930","14234","9",,"13"
"850282","2456","8",,"3"
"864631","2743","7",,"20"
"972032","4891","8",,"5"
"1031483","6850","9",,"1"
"1492280","24931","6",,"13"
"1498382","25053","8",,"8"
"3501069","5202","8",,"9"
"924633","3943","9",,"6"
"1004983","5550","9",,"11"
"1012282","6466","8",,"6"
"1420031","20529","7",,"4"
"1482233","24730","9",,"10"
"1039131","7003","7",,"3"
"835931","2169","7",,"11"
"910881","3668","7",,"11"
"1478831","24662","7",,"7"
"1607982","29089","8",,"9"
"1179284","12983","10",,"5"
"1545780","27845","6",,"4"
"1129531","11988","7",,"7"
"1749964","33114","6","B","32"
"1120480","11807","6",,"4"
"1958152","32324","4",,"1"
"3493544","4360","10",,"2"
"3499070","12059","10",,"11"
"1429831","23682","7",,"10"
"1317781","17547","7",,"3"
"1337331","17938","7",,"2"
"1639756","29940","6",,"8"
"1192482","13247","8",,"3"
"3493308","19981","10",,"5"
"1556580","28061","6",,"13"
"3487175","20322","7","C","1"
"3494221","2563","10","B","4"
"1209132","13580","8",,"17"
"910634","3663","10",,"38"
"1144883","12295","9",,"14"
"1475131","24588","7",,"1"
"1853299","32699","5",,"39"
"1774186","32514","6",,"27"
"3500661","34171","8",,"1"
"860433","2659","9",,"29"
"1475130","24588","6",,"2"
"1495981","25005","7",,"21"
"1879940","33031","7",,"17"
"1185281","13103","7",,"5"
"1413080","20390","6",,"12"
"970333","4857","9",,"21"
"1056383","10450","9",,"3"
"2168803","31017","Anganwadi Class",,"27"
"830780","2066","6",,"15"
"3501256","12976","8",,"1"
"1267382","14745","8",,"6"
"2170012","31059","Anganwadi Class",,"26"
"825780","1966","6",,"3"
"995282","5356","8",,"40"
"1570030","28330","6",,"12"
"3489363","24236","9",,"4"
"3499867","32502","8",,"22"
"938930","4229","6",,"22"
"1878664","33236","7",,"48"
"992083","5292","9",,"41"
"1931560","33387","2",,"36"
"2168991","29666","Anganwadi Class",,"33"
"1145781","12313","7",,"8"
"3499956","32437","8","G","1"
"1114332","11684","8",,"4"
"1287032","16932","8",,"2"
"1520882","25503","8",,"3"
"3490627","18292","9",,"4"
"1747513","32148","3",,"8"
"1774022","32350","6",,"42"
"1497433","25034","9",,"3"
"3487394","17752","7",,"2"
"3488818","3385","9",,"7"
"1040730","7035","6",,"4"
"1853658","33058","5",,"7"
"1396684","20062","10",,"16"
"1146332","12324","8",,"4"
"3493578","18469","10",,"15"
"901582","3482","8",,"3"
"1933984","32974","4","A","26"
"1170084","12799","10",,"21"
"1293631","17064","7",,"2"
"1803816","32861","8","B","41"
"1957554","33201","4",,"68"
"3470586","35371","8","B","14"
"1141183","12221","9",,"5"
"1426884","23623","10",,"8"
"1569531","28320","7",,"8"
"1223832","13874","8",,"28"
"3414207","34512","6",,"1"
"1689613","31901","7",,"2"
"3499592","28671","10",,"5"
"817784","1806","10",,"3"
"1401730","20163","6",,"9"
"1145733","12312","9",,"8"
"1506630","25218","6",,"7"
"3471961","35417","6",,"8"
"1406520","20258","6","D","1"
"3485649","36235","2",,"5"
"1266580","14729","6",,"38"
"1826356","33412","8",,"29"
"3414132","34507","6",,"1"
"1628034","29490","10",,"9"
"1234631","14090","7",,"11"
"1221384","13825","10",,"4"
"1572733","28384","9",,"7"
"2168745","31154","Anganwadi Class",,"34"
"1773447","33254","6",,"4"
"1599383","28917","9",,"1"
"1243033","14258","9",,"13"
"3488220","35437","9","A","5"
"3472864","35447","7",,"9"
"899380","3438","6",,"4"
"1284183","15082","9",,"15"
"1933280","32271","4","A","13"
"1111081","11619","7",,"5"
"1878806","33343","7",,"8"
"2164799","33492","8",,"5"
"3492295","35140","9",,"29"
"3500001","34814","8",,"2"
"1213730","13672","6",,"21"
"1606830","29066","6",,"6"
"893282","3316","8",,"1"
"1354731","18286","7",,"2"
"3486640","35912","6",,"17"
"1555232","28034","8",,"2"
"964183","4734","9",,"31"
"2169500","30890","Anganwadi Class",,"16"
"1585530","28640","6",,"7"
"3471775","35411","4",,"19"
"2168708","30769","Anganwadi Class",,"38"
"3491106","27907","9",,"2"
"1067731","10677","7",,"4"
"1402631","20181","7",,"18"
"1826644","32348","8",,"64"
"863282","2716","8",,"8"
"1589581","28721","7",,"10"
"940431","4259","7",,"4"
"1108034","11558","10",,"3"
"1428483","23655","9",,"11"
"1905652","32431","9",,"7"
"1560231","28134","7",,"11"
"1931161","33111","2",,"23"
"3492271","35159","9",,"22"
"1617181","29273","7",,"7"
"3480737","35996","5",,"4"
"1275231","14902","7",,"8"
"818780","1826","6",,"12"
"1162131","12640","7",,"7"
"1286081","16913","7",,"2"
"1627882","29487","8",,"9"
"1748289","32924","3",,"17"
"3420495","34931","7",,"5"
"1685355","31949","8",,"3"
"1284280","15084","6",,"7"
"3488499","32653","9","B","5"
"1221080","13819","6",,"15"
"936784","4186","10",,"5"
"1544334","27816","10",,"3"
"1829215","32033","5","B","24"
"1931509","32068","2",,"27"
"1346532","18122","8",,"1"
"933331","4117","7",,"1"
"1389684","19922","10",,"1"
"1072982","10782","8",,"1"
"1195932","13316","8",,"8"
"1828617","32835","5","A","15"
"1480032","24686","8",,"4"
"1225130","13900","6",,"7"
"1427930","23644","6",,"18"
"1800929","32944","10",,"15"
"1361234","18416","10",,"9"
"3488003","33003","8",,"25"
"1853374","32774","5",,"10"
"3491296","28145","9",,"3"
"1689339","31850","7",,"3"
"1217330","13744","6",,"6"
"1958497","32669","4",,"5"
"1112780","11653","6",,"2"
"1244180","14281","6",,"30"
"1748142","32777","3",,"3"
"1459730","24280","6",,"3"
"1554330","28016","6",,"9"
"902282","3496","8",,"50"
"3491469","14156","9",,"3"
"980932","5069","8",,"3"
"3487812","35229","7",,"14"
"1439832","23882","8",,"3"
"1503033","25146","9",,"5"
"1136483","12127","9",,"4"
"1034031","6901","7",,"4"
"1355431","18300","7",,"3"
"3492507","12564","9",,"1"
"1092331","11169","7",,"7"
"1585881","28647","7",,"3"
"1852811","32211","5",,"6"
"1685608","31902","8",,"3"
"2168537","30714","Anganwadi Class",,"30"
"1614381","29217","7",,"6"
"1074234","10807","10",,"21"
"964133","4733","9",,"15"
"1553030","27990","6",,"2"
"1105481","11507","7",,"4"
"895132","3353","8",,"7"
"927433","3999","9",,"4"
"1826502","32206","8",,"40"
"1011333","6447","9",,"7"
"3491535","14567","9",,"6"
"1220331","13804","7",,"43"
"1264131","14680","7",,"9"
"1614581","29221","7",,"18"
"891280","3276","6",,"3"
"1932309","32784","2",,"5"
"3500765","11669","8",,"1"
"1506332","25212","8",,"2"
"1538984","27709","10",,"5"
"3489686","13203","9",,"4"
"1958084","32256","4",,"24"
"3421080","34970","7",,"3"
"1424084","23567","10",,"11"
"3487735","14044","7","B","1"
"2169299","30493","Anganwadi Class",,"43"
"1071730","10757","6",,"7"
"1639909","29807","6",,"8"
"1093131","11185","7",,"1"
"1321882","17629","8",,"2"
"1654282","30260","9",,"5"
"1227282","13943","8",,"6"
"902880","3508","6",,"8"
"3490055","4385","9",,"26"
"3493851","5284","10",,"1"
"3489135","18584","9",,"1"
"1774357","32685","6",,"8"
"2168718","29648","Anganwadi Class",,"15"
"1360582","18403","8",,"1"
"1853640","33040","5",,"12"
"1852798","32198","5",,"2"
"3493135","25621","9","D","1"
"1064083","10604","9",,"2"
"972280","4896","6",,"20"
"980684","5064","10",,"9"
"1248683","14371","9",,"22"
"1321932","17630","8",,"2"
"1530180","25689","6",,"14"
"902932","3509","8",,"18"
"1852393","33268","5",,"3"
"1232030","14038","6",,"10"
"1284432","15087","8",,"2"
"1004430","5539","6",,"36"
"3487532","34299","7",,"1"
"3491072","2205","9",,"3"
"849732","2445","8",,"34"
"965182","4754","8",,"19"
"996930","5389","6",,"5"
"1056381","10450","7",,"8"
"1354680","18285","6",,"2"
"1326231","17716","7",,"5"
"1494530","24976","6",,"2"
"1689580","31916","7",,"1"
"3487146","36017","6",,"4"
"826331","1977","7",,"3"
"3486730","35926","6",,"2"
"1307032","17332","8",,"5"
"1087680","11076","6",,"4"
"1221530","13828","6",,"4"
"2169334","33684","Anganwadi Class",,"20"
"2168517","33715","Anganwadi Class",,"7"
"3491745","25225","9",,"3"
"2165599","33506","7",,"14"
"913331","3717","7",,"6"
"1510531","25296","7",,"2"
"1578330","28496","6",,"48"
"896534","3381","10",,"3"
"906883","3588","9",,"8"
"1619130","29312","6",,"26"
"1000831","5467","7",,"4"
"1197282","13343","8",,"8"
"3491256","14152","9",,"12"
"826980","1990","6",,"4"
"3485957","36378","Anganwadi Class",,"12"
"1473530","24556","6",,"7"
"1826497","32201","8",,"49"
"1159032","12578","8",,"6"
"3486736","17727","6","D","1"
"1322780","17647","6",,"9"
"1683455","31600","10",,"4"
"1116931","11736","7",,"9"
"1566684","28263","10",,"8"
"3493061","7059","9",,"1"
"3500676","10586","8",,"2"
"1250882","14415","8",,"8"
"3480617","35992","5",,"1"
"1511984","25325","10",,"8"
"1932632","33107","2",,"25"
"3491966","10811","9",,"13"
"1582033","28570","9",,"1"
"1654301","30196","9",,"8"
"976584","4982","10",,"2"
"1064680","10616","6",,"4"
"1418430","20497","6",,"20"
"1594832","28826","8",,"21"
"1249180","14381","6",,"12"
"1591832","28766","8",,"7"
"1014232","6505","8",,"11"
"904230","3535","6",,"29"
"1905767","32546","9",,"15"
"1042283","7066","9",,"7"
"835981","2170","7",,"5"
"1380081","19730","7",,"4"
"3500647","24314","8",,"7"
"1136080","12119","6",,"23"
"1774599","32927","6",,"33"
"1853076","32476","5",,"3"
"1261581","14629","7",,"10"
"1595082","28831","8",,"5"
"1380880","19746","6",,"20"
"3441935","35196","6",,"8"
"1577680","28483","6",,"5"
"977231","4995","7",,"13"
"3472768","35444","5",,"26"
"3493382","3849","10",,"15"
"1156384","12525","10",,"2"
"864632","2743","8",,"17"
"3412902","34425","6",,"4"
"962533","4701","9",,"5"
"1472330","24532","6",,"5"
"2169034","33596","Anganwadi Class",,"16"
"3488239","17523","9",,"1"
"3492208","35414","9",,"26"
"1852554","32038","5",,"11"
"3487910","30195","7",,"13"
"922334","3897","10",,"9"
"1958466","32638","4",,"46"
"1042781","7076","7",,"3"
"1774550","32878","6",,"18"
"931334","4077","10",,"29"
"1053584","10394","10",,"6"
"1879787","32878","7",,"16"
"1312781","17447","7",,"1"
"1331832","17828","8",,"3"
"3486789","35945","6",,"7"
"3485734","36189","4",,"51"
"1209580","13589","6",,"17"
"3487380","13548","7",,"12"
"3491112","2143","9",,"9"
"1556783","28065","9",,"11"
"3487592","23640","7","A","28"
"1429332","23672","8",,"4"
"1433182","23749","8",,"1"
"1664549","30771","7",,"5"
"1596531","28860","7",,"1"
"1906690","32068","2","A","34"
"1308834","17368","10",,"7"
"1685237","31545","8",,"4"
"1542330","27776","6",,"4"
"1307382","17339","8",,"1"
"1390132","19931","8",,"7"
"1689539","31599","7",,"4"
"2171774","33969","Anganwadi Class",,"36"
"3490956","13561","9",,"9"
"1536430","25814","6",,"10"
"1957967","32139","4",,"22"
"956932","4589","8",,"11"
"1523133","25548","9",,"11"
"1774081","32409","6",,"12"
"1124531","11888","7",,"1"
"819830","1847","6",,"6"
"3499155","3844","10",,"6"
"1316684","17525","10",,"6"
"1496434","25014","10",,"12"
"3493814","2158","10",,"4"
"860630","2663","6",,"44"
"1474732","24580","8",,"3"
"1420700","23499","6","B","1"
"1826718","32422","8",,"31"
"1327181","17735","7",,"3"
"1852956","32356","5",,"19"
"3441073","35172","8","B","30"
"1412030","20369","6",,"10"
"3481481","36021","3",,"31"
"1524680","25579","6",,"5"
"3422097","35038","6",,"1"
"1559382","28117","8",,"1"
"3499830","29752","6",,"20"
"3493045","30027","9",,"6"
"1878893","32068","7",,"44"
"1905830","32609","9",,"7"
"920981","3870","7",,"2"
"1040733","7035","9",,"4"
"1235231","14102","7",,"8"
"1474282","24571","8",,"6"
"1485481","24795","7",,"10"
"1574432","28418","8",,"32"
"1931167","33117","2",,"17"
"3493966","14817","10","A","8"
"1357431","18340","7",,"19"
"1773950","32278","6",,"21"
"1645779","29930","8",,"7"
"1424333","23572","9",,"30"
"1300334","17198","10",,"7"
"1573630","28402","6",,"25"
"1600781","28945","7",,"2"
"3489610","7077","9",,"1"
"3417327","34720","6",,"8"
"1747442","33429","3",,"10"
"1397930","20087","6",,"23"
"1121932","11836","8",,"3"
"1209131","13580","7",,"22"
"1363531","18462","7",,"5"
"1385352","19835","8","B","4"
"1639955","29798","6",,"8"
"1403480","20198","6",,"3"
"3412155","34375","7",,"2"
"943931","4329","7",,"18"
"1175531","12908","7",,"2"
"1337980","17951","6",,"18"
"1622933","29388","9",,"3"
"1747435","33422","3",,"4"
"1853109","32509","5",,"11"
"980783","5066","9",,"5"
"1112831","11654","7",,"4"
"1274332","14884","8",,"3"
"1827498","33201","5","A","20"
"1372881","18649","7",,"5"
"1744507","32274","3","G","18"
"3491253","25472","9",,"4"
"1905754","32533","9",,"23"
"1223680","13871","6",,"5"
"1351481","18221","7",,"1"
"926633","3983","9",,"12"
"3410850","34288","7",,"1"
"3414897","34558","6",,"2"
"1053430","10391","6",,"4"
"1932001","32476","2",,"6"
"1307233","17336","9",,"5"
"3487726","25323","7",,"5"
"1615231","29234","7",,"43"
"1853535","32935","5",,"5"
"3492498","13633","9",,"2"
"3478931","35936","3",,"30"
"1177182","12941","8",,"3"
"1396432","20057","8",,"5"
"2169754","30958","Anganwadi Class",,"20"
"1414384","20416","10",,"3"
"3486565","36193","6",,"4"
"1575631","28442","7",,"3"
"3490966","28820","9",,"5"
"3492263","35387","9","A","3"
"1030882","6838","8",,"11"
"1042630","7073","6",,"4"
"1518480","25455","6",,"1"
"3493275","17650","10",,"5"
"1511732","25320","8",,"4"
"1651039","30081","7",,"3"
"1393982","20008","8",,"10"
"1206034","13518","10",,"26"
"1155130","12500","6",,"13"
"1199032","13378","8",,"4"
"1905614","32393","9",,"37"
"1931169","33119","2",,"8"
"1572930","28388","6",,"41"
"1267030","14738","6",,"18"
"1627030","29470","6",,"50"
"3498965","24510","10",,"8"
"1268232","14762","8",,"27"
"3487757","32142","7","C","1"
"1351331","18218","7",,"3"
"976583","4982","9",,"8"
"998182","5414","8",,"19"
"1430733","23700","9",,"8"
"3488107","34707","8",,"2"
"990682","5264","8",,"2"
"1773829","32157","6",,"27"
"982582","5102","8",,"8"
"3500004","35033","8",,"3"
"1931953","32428","2",,"11"
"3500129","10780","8",,"1"
"1000081","5452","7",,"7"
"1324032","17672","8",,"9"
"927530","4001","6",,"10"
"1160331","12604","7",,"9"
"1160230","12602","6",,"2"
"1651234","29793","7",,"5"
"1830363","33096","5","B","22"
"912032","3691","8",,"2"
"1266530","14728","6",,"19"
"1329534","17782","10",,"3"
"1598083","28891","9",,"5"
"1878705","33277","7",,"6"
"920982","3870","8",,"2"
"1592034","28770","10",,"4"
"2171854","34049","Anganwadi Class",,"38"
"3491578","13962","9",,"1"
"964182","4734","8",,"36"
"3490791","6432","9",,"5"
"3493246","13231","10",,"3"
"1855390","32001","7","B","13"
"1244231","14282","7",,"11"
"881481","3080","7",,"8"
"1074530","10813","6",,"18"
"1773306","33113","6",,"31"
"1490030","24886","6",,"13"
"3490483","17603","9",,"1"
"1241381","14225","7",,"39"
"889131","3233","7",,"32"
"1100631","11410","7",,"1"
"1747300","32019","3",,"29"
"1852471","33311","5",,"18"
"1206033","13518","9",,"19"
"1542380","27777","6",,"2"
"3493301","13347","10",,"6"
"1208182","13561","8",,"10"
"1773567","33339","6",,"13"
"3492769","4084","9",,"3"
"3500944","2795","8",,"2"
"1685323","31561","8",,"1"
"3439397","35125","7",,"38"
"900380","3458","6",,"40"
"2168600","31422","Anganwadi Class",,"24"
"1487583","24837","9",,"11"
"1563382","28197","8",,"9"
"1093382","11190","8",,"8"
"1645883","29808","8",,"9"
"1200532","13408","8",,"20"
"3421152","34975","6",,"3"
"866080","2772","6",,"4"
"1554832","28026","8",,"5"
"3500055","34284","8",,"1"
"846581","2382","7",,"7"
"1853338","32738","5",,"15"
"1562883","28187","9",,"24"
"1957625","33272","4",,"28"
"1106981","11537","7",,"1"
"3488354","33069","9",,"6"
"3499152","30150","10",,"6"
"1472882","24543","8",,"2"
"1664523","30558","7",,"7"
"1417931","20487","7",,"8"
"3485123","36164","Anganwadi Class",,"22"
"2169876","30997","Anganwadi Class",,"14"
"1261081","14619","7",,"6"
"1774069","32397","6",,"16"
"3491147","28114","9",,"8"
"1188432","13166","8",,"3"
"1605383","29037","9",,"10"
"3500721","11547","8",,"2"
"908580","3622","6",,"20"
"1570581","28341","7",,"7"
"1878751","33288","7",,"23"
"3489775","3783","9",,"3"
"1470680","24499","6",,"2"
"3487463","18386","7",,"8"
"1082580","10974","6",,"2"
"3490390","10316","9",,"1"
"1307484","17341","10",,"2"
"1225731","13912","7",,"35"
"1567133","28272","9",,"4"
"1639697","30152","6",,"4"
"3486952","34335","6",,"1"
"1273280","14863","6",,"7"
"1467331","24432","7",,"2"
"1189380","13185","6",,"2"
"3480761","35997","3",,"1"
"1115383","11705","9",,"8"
"1262230","14642","6",,"38"
"1748224","32859","3",,"6"
"1827400","33103","8",,"10"
"3492050","31958","9",,"4"
"992180","5294","6",,"24"
"948683","4424","9",,"28"
"1348481","18161","7",,"2"
"1113784","11673","10",,"2"
"1031030","6841","6",,"2"
"3500934","5311","8","A","1"
"3490090","6788","9",,"3"
"1394932","20027","8",,"7"
"3500300","35062","8",,"2"
"1030981","6840","7",,"3"
"3487178","23501","7","A","5"
"1258631","14570","7",,"14"
"1449830","24082","6",,"10"
"916730","3785","6",,"10"
"963931","4729","7",,"14"
"1189030","13178","6",,"6"
"1176632","12930","8",,"7"
"1091430","11151","6",,"4"
"914580","3742","6",,"3"
"1826117","32000","8",,"14"
"1194031","13278","7",,"2"
"1457831","24242","7",,"8"
"922730","3905","6",,"5"
"934930","4149","6",,"9"
"2169477","29659","Anganwadi Class",,"22"
"1209733","13592","9",,"13"
"1315930","17510","6",,"1"
"1111581","11629","7",,"19"
"3500512","10325","8",,"3"
"1653928","30197","9",,"10"
"1685378","31634","8",,"11"
"1389683","19922","9",,"20"
"1519933","25484","9",,"7"
"922384","3898","10",,"7"
"1510480","25295","6",,"13"
"1853484","32884","5",,"18"
"3493175","3802","9",,"1"
"1276882","14935","8",,"42"
"1398683","20102","9",,"17"
"1747377","33364","3",,"9"
"1909293","33101","2","B","19"
"1206531","13528","7",,"2"
"1561430","28158","6",,"46"
"3477221","35879","3",,"10"
"1905453","32232","9",,"14"
"1438582","23857","8",,"5"
"1853169","32569","5",,"4"
"3471328","35396","5",,"38"
"3500353","35001","8",,"1"
"1748119","32754","3",,"7"
"3493758","25738","10",,"16"
"870234","2855","10",,"7"
"3441683","35189","6",,"4"
"1409633","20321","9",,"8"
"2169388","30664","Anganwadi Class",,"35"
"1266531","14728","7",,"11"
"1932014","32489","2",,"33"
"1932593","33068","2",,"1"
"1211580","13629","6",,"13"
"1124331","11884","7",,"3"
"1408732","20303","8",,"19"
"3492939","30073","9",,"6"
"1575284","28435","10",,"6"
"1773748","33428","6",,"9"
"1932995","32070","4","A","72"
"3491536","14714","9",,"5"
"1390632","19941","8",,"8"
"966434","4779","10",,"17"
"1064333","10609","9",,"9"
"1191982","13237","8",,"2"
"3489369","23516","9",,"5"
"1196982","13337","8",,"3"
"1826279","32067","8",,"19"
"971231","4875","7",,"4"
"1240082","14199","8",,"14"
"1129180","11981","6",,"7"
"1488632","24858","8",,"11"
"1161481","12627","7",,"4"
"1217380","13745","6",,"10"
"1213634","13670","10",,"5"
"1051383","10350","9",,"3"
"1224182","13881","8",,"7"
"1149679","12391","5",,"3"
"1263531","14668","7",,"17"
"1932553","33028","2",,"18"
"1292680","17045","6",,"8"
"1079833","10919","9",,"3"
"3488226","31966","9",,"11"
"1154982","12497","8",,"20"
"1390032","19929","8",,"11"
"1852494","33334","5",,"46"
"1800193","32209","10",,"23"
"3487302","10536","7",,"3"
"1068933","10701","9",,"16"
"1477232","24630","8",,"1"
"1957759","32015","4",,"42"
"1114380","11685","6",,"1"
"1479081","24667","7",,"4"
"1525680","25599","6",,"7"
"907083","3592","9",,"16"
"869531","2841","7",,"32"
"1157682","12551","8",,"30"
"1747953","32588","3",,"6"
"1826282","32070","8",,"1"
"3489429","10435","9",,"3"
"1651112","29977","7",,"3"
"2169806","31438","Anganwadi Class",,"18"
"1109631","11590","7",,"2"
"3489870","17655","9",,"1"
"1640237","30089","6",,"5"
"3488913","13596","9","D","1"
"1597083","28871","9",,"9"
"1625683","29443","9",,"8"
"3415887","34624","6",,"1"
"1140583","12209","9",,"10"
"3489149","18071","9",,"8"
"1237430","14146","6",,"1"
"3488058","34308","8",,"1"
"1640135","29763","6",,"5"
"1136680","12131","6",,"9"
"894433","3339","9",,"8"
"1278281","14963","7",,"13"
"1487480","24835","6",,"16"
"1879414","32505","7",,"17"
"1187833","13154","9",,"1"
"1748981","32132","6","A","34"
"1318432","17560","8",,"2"
"3487153","35116","6","E","1"
"1457481","24235","7",,"50"
"3446411","35320","5",,"85"
"1827213","32916","8",,"7"
"3489779","17354","9",,"2"
"991080","5272","6",,"3"
"1466794","24421","10","A","4"
"3490363","10398","9",,"2"
"1012331","6467","7",,"11"
"1449734","24080","10",,"7"
"1878565","33137","7",,"45"
"1879171","32262","7",,"18"
"3500686","11004","8",,"1"
"1747263","33338","3",,"31"
"1298230","17156","6",,"4"
"1747358","32077","3",,"10"
"1025030","6721","6",,"6"
"1420482","23495","8",,"7"
"1487431","24834","7",,"10"
"1301330","17218","6",,"2"
"1349934","18190","10",,"48"
"3494160","13715","10",,"2"
"3487125","35999","6",,"15"
"1486683","24819","9",,"11"
"1675290","31572","7",,"6"
"951281","4476","7",,"6"
"1905439","32218","9",,"17"
"831380","2078","6",,"14"
"1419831","20525","7",,"3"
"1747562","32197","3",,"28"
"2169107","31444","Anganwadi Class",,"19"
"3487676","28010","7",,"2"
"3488436","32001","9","B","6"
"1482231","24730","7",,"3"
"1254732","14492","8",,"4"
"1396431","20057","7",,"8"
"1550130","27932","6",,"1"
"1553881","28007","7",,"10"
"1145384","12305","10",,"17"
"1108031","11558","7",,"12"
"3490012","17932","9",,"2"
"1217781","13753","7",,"12"
"1957928","32100","4",,"13"
"3487290","18284","7",,"4"
"1007532","6371","8",,"8"
"1353733","18266","9",,"4"
"1878607","33179","7",,"5"
"1005080","5552","6",,"25"
"1401681","20162","7",,"13"
"908182","3614","8",,"10"
"1403183","20192","9",,"9"
"2168400","30795","Anganwadi Class",,"24"
"3488671","32412","9",,"4"
"3421935","35027","7",,"2"
"3490594","10312","9",,"1"
"3492642","12963","9",,"2"
"1355832","18308","8",,"2"
"948582","4422","8",,"20"
"1363180","18455","6",,"3"
"1315332","17498","8",,"3"
"1448933","24064","9",,"12"
"3491693","25515","9",,"1"
"1222133","13840","9",,"30"
"1329684","17785","10",,"13"
"1357683","18345","9",,"2"
"1931578","33405","2",,"24"
"1369083","18573","9",,"2"
"1261233","14622","9",,"18"
"820784","1866","10",,"6"
"1878549","33121","7",,"5"
"3471574","35404","7",,"9"
"850433","2459","9",,"5"
"1140622","12209","8","D","3"
"1018281","6586","7",,"10"
"1852958","32358","5",,"3"
"1135830","12114","6",,"5"
"1409634","20321","10",,"6"
"1395234","20033","10",,"6"
"1222582","13849","8",,"6"
"3500853","10798","8",,"3"
"1457480","24235","6",,"77"
"910984","3670","10",,"6"
"1683380","31677","10",,"5"
"1517030","25426","6",,"34"
"1958219","32391","4",,"12"
"1222332","13844","8",,"5"
"850182","2454","8",,"5"
"3501373","30179","8",,"5"
"1047930","10281","6",,"2"
"1906046","32824","9",,"28"
"1681153","31651","6",,"1"
"974331","4937","7",,"7"
"1548484","27899","10",,"4"
"951181","4474","7",,"6"
"927931","4009","7",,"5"
"1879373","32464","7",,"25"
"1614184","29213","10",,"9"
"1018330","6587","6",,"8"
"1532134","25728","10",,"7"
"3490500","11029","9",,"3"
"976931","4989","7",,"4"
"865782","2766","8",,"11"
"939381","4238","7",,"9"
"2168952","30374","Anganwadi Class",,"23"
"1219629","13790","5",,"1"
"1379634","19721","10",,"18"
"1651471","30137","7",,"14"
"2168595","29679","Anganwadi Class",,"32"
"3490045","18087","9",,"5"
"1475233","24590","9",,"2"
"1773799","32127","6",,"10"
"3441611","35187","6",,"56"
"1095731","11237","7",,"4"
"1267481","14747","7",,"14"
"3486719","31945","6",,"1"
"3491640","28212","9",,"2"
"1443230","23950","6",,"5"
"1482100","24727","6","B","12"
"1006832","5587","8",,"15"
"1747330","32049","3",,"51"
"1852498","33338","5",,"28"
"838900","2228","6","B","2"
"1958474","32646","4",,"18"
"1178881","12975","7",,"1"
"3473805","35763","Anganwadi Class",,"23"
